Topic,Sentiment,TweetText,TweetDate,TweetId
Ben Carson,negative,"RT @bodysculptorokc: I think Ben Carson would make a much better Surgeon General, than a president  #GOPDebate",8/7/2015 9:22,6.29689E+17
Ben Carson,positive,"@RealBenCarson I love your tax plan! Makes sense, is fair, and simple. Great job during #GOPDebate.",8/7/2015 9:22,6.29689E+17
Ben Carson,positive,"RT @edstetzer: If @RealBenCarson continues to talk about tithing, and it catches on, every pastor in America will vote for him. #GOPDebate",8/7/2015 9:21,6.29689E+17
Ben Carson,neutral,"RT @davidbadash: I think Ben Carson just advocated for no taxes for atheists.
#GOPdebate",8/7/2015 9:21,6.29689E+17
Ben Carson,negative,RT @withlove_eb: Ben Carson is at the #GOPDebate like.... http://t.co/CM6Ya8NQEV,8/7/2015 9:21,6.29689E+17
Ben Carson,positive,RT @namenzie: Safe to say every person of color knows this. We usually aren't the ones who need convincing. #BenCarson #GOPDebate http://t.…,8/7/2015 9:21,6.29689E+17
Ben Carson,negative,RT @BrandonLavy: @BenCarson is wrong. What makes America really great is not our unity but our respect of individuality. (1/1) #GOPDebate,8/7/2015 9:21,6.29689E+17
Ben Carson,positive,"RT @_ErikaHarold: Dr. Carson's closing statement showed charm, humor and humility -- qualities we need more of in politics. #GOPDebate",8/7/2015 9:20,6.29689E+17
Ben Carson,negative,"RT @L_EdwinSaar: Dr Carson: Progressives depend on the ignorance of the American people. 

Said the man who compared Obamacare to slavery. …",8/7/2015 9:19,6.29688E+17
Ben Carson,negative,RT @AnneBayefsky: .@RealBenCarson: I’m the only one to take out half a brain but if you look at Washington you might think somebody beat me…,8/7/2015 9:19,6.29688E+17
Ben Carson,negative,RT @deray: Ben Carson essentially just said race doesn't matter. #GOPDebate,8/7/2015 9:19,6.29688E+17
Ben Carson,negative,@RealBenCarson was my early favourite until he compared taxes to tithing. Keep religion out it out dude! #GOPDebate,8/7/2015 9:19,6.29688E+17
Ben Carson,positive,@RealBenCarson said a mouthful. #RunBenRun #Carson2016 #GOPDebate http://t.co/rpQo4SQBTo,8/7/2015 9:19,6.29688E+17
Ben Carson,negative,".@GayPatriot's takeaway from last night: ""America Doesn't Deserve Ben Carson."" http://t.co/kjGFYYpcTe #GOPDebate",8/7/2015 9:18,6.29688E+17
Ben Carson,positive,RT @NathanHaynes24: @FoxNews  after last night's #GOPDebate  @RealBenCarson @GovMikeHuckabee  have emerged as my top two,8/7/2015 9:18,6.29688E+17
Ben Carson,neutral,"RT @rodimusprime: Ben Carson is all these candidates ""black friend"" they not actually listening to him but they are being so civil towards …",8/7/2015 9:18,6.29688E+17
Ben Carson,positive,Wondering how the day after the #GOPDebate is going? I've ordered Dominos and read through my watch party swag: http://t.co/NQqXm33AEr,8/7/2015 9:18,6.29688E+17
Ben Carson,positive,@FoxNews  after last night's #GOPDebate  @RealBenCarson @GovMikeHuckabee  have emerged as my top two,8/7/2015 9:17,6.29688E+17
Ben Carson,negative,"RT @MattyIceAZ: Ben Carson doubts Hillary will be the nominee because the rapture is coming very, very soon. #GOPDebate",8/7/2015 9:17,6.29688E+17
Ben Carson,negative,RT @GreeneHunter: Ben killed it tonight at the Gop Primary Debate!  #GOPDebate  #Carson16 #RunBenRun,8/7/2015 9:17,6.29688E+17
Ben Carson,negative,I refuse to trust anyone who walked away from the GOP debate last night thinking that Ben Carson piqued your interest #GOPDebate,8/7/2015 9:17,6.29688E+17
Ben Carson,negative,surprised to learn that Ben Carson was part of the #GOPDebate last night... #BITCHWHERE ?,8/7/2015 9:16,6.29687E+17
Ben Carson,neutral,"Some of my liberal ""friends"" don't like Ben Carson b/c to them a black man shouldn't be Republican. #IsntThatRacism #Hypocrites #GOPDebate",8/7/2015 9:15,6.29687E+17
Ben Carson,positive,"Only candidate to mention ""race"" was Carson who only sees brains, so. #GOPDebate",8/7/2015 9:15,6.29687E+17
Ben Carson,positive,"RT @rhowardbrowne: Ben Carson: ""I'm only one who removed half a brain, but if you went to Washington, you'd think someone beat me to it."" #…",8/7/2015 9:14,6.29687E+17
Ben Carson,neutral,When @BenCarson2016 said he removed half a brain I think  #debbiewashermanshultz was the patient? #GOPDebate,8/7/2015 9:14,6.29687E+17
Ben Carson,negative,"RT @elonjames: Ben Carson is why the caged bird said ""Nah. We don't know him. "" 

#GOPdebate",8/7/2015 9:13,6.29687E+17
Ben Carson,negative,RT @HollandAutismMN: #GOPdebate @BenCarson2016 #CDCwhistleblower Ben govt fraud shows African American kids exponentially at risk for MMR a…,8/7/2015 9:10,6.29686E+17
Ben Carson,neutral,"RT @KatiePavlich: ""There is no such thing as a politically correct war"" -Carson on enhanced interrogation #GOPDebate",8/7/2015 9:10,6.29686E+17
Ben Carson,negative,"RT @GOPrincess: BEN CARSON:  Hillary counts on the fact that people are uninformed.  

#GOPdebate. #whatDifferenceDoesItMake",8/7/2015 9:10,6.29686E+17
Ben Carson,negative,RT @MarkDavis: #MegynKelly dogs #BenCarson on some meaningless gaffes.  We're off to a great start. #GOPDebate,8/7/2015 9:10,6.29686E+17
Ben Carson,neutral,RT @AmyMek: Freedom is not free we must fight for it every day - Ben Carson #GOPDebate,8/7/2015 9:10,6.29686E+17
Ben Carson,negative,"RT @SabrinaSiddiqui: Carson: ""I'm the only one to separate Siamese twins."" Kinda hard to outdo that. #GOPDebate",8/7/2015 9:09,6.29686E+17
Ben Carson,positive,"Hi @RealBenCarson attend our event, Sept 26! We are in contact with campaign, pls say yes! AllAmericanRally.us  #GOPDebate - please RT",8/7/2015 9:09,6.29686E+17
Ben Carson,negative,"RT @rodimusprime: Now a question for Ben Carson... racism is that a thing?

Ben: No.

Fox News: You may go now.

#GOPDebate",8/7/2015 9:08,6.29686E+17
Ben Carson,positive,RT @StassiPost: A truth bomb from Dr. Carson #tcot #GOPDebate #RNR #ycot #ccot #WakeUpAmerica #Uniteright #teaparty #StandWithIsrael http:/…,8/7/2015 9:08,6.29685E+17
Ben Carson,neutral,RT @TyWahlbrink: It took the #GOPDebate 115 minutes to get to racism. And of course they ask the only person of color. Race is an issue all…,8/7/2015 9:08,6.29685E+17
Ben Carson,neutral,Watching the #GOPDebate. Ben Carson and Trump even more insubstantial than I thought. Kasich impressive https://t.co/DlMwQuAZby,8/7/2015 9:08,6.29685E+17
Ben Carson,positive,"RT @pellecopter: As of 10:15, Carson and Rubio are definitely my front-runners #GOPDebate",8/7/2015 8:50,6.29681E+17
Ben Carson,negative,"RT @maddeclair: ""Well, Carson, we didn't actually have an air force in the 40s... That came after WWII...""-@MichaelLucchese #GOPDebate",8/7/2015 8:48,6.29681E+17
Ben Carson,positive,RT @VotingFemale: #GopDebate Ben Carson Hits A Homer http://t.co/T4N6dh3pZo,8/7/2015 8:48,6.29681E+17
Ben Carson,positive,"RT @TRButcher: Looks like @RealBenCarson &amp; @marcorubio were the big winners of the #GOPDebate, and I agree! http://t.co/g8FYUmFxUn",8/7/2015 8:45,6.2968E+17
Ben Carson,negative,"RT @Clarknt67: RT @fakedansavage: ""Being called a useful idiot by Ben Carson is like being called a pervert by #JoshDuggar."" #GOPDebate",8/7/2015 8:45,6.2968E+17
Ben Carson,negative,RT @LibertyMomNY: Ben Carson believes in vaccine mandates. Next. #GOPDebate,8/7/2015 8:45,6.2968E+17
Ben Carson,positive,RT @johncardillo: Dr. Carson's POV on race was class and brilliance personified. #GOPDebate,8/7/2015 8:42,6.29679E+17
Ben Carson,negative,RT @chrisLrob: The highpoint of Ben Carson's political arc was--and will remain--dissing the black president at the National Prayer Breakfa…,8/7/2015 8:42,6.29679E+17
Ben Carson,negative,@BenCarson2016 no such thing as a politically correct war. Amen. #FOXNEWSDEBATE #GOPDebate #smartman,8/7/2015 8:42,6.29679E+17
Ben Carson,negative,RT @jiadarola: The most detailed policy proposal we got at the #GOPDebate was Ben Carson's idea for how to destroy America.,8/7/2015 8:42,6.29679E+17
Ben Carson,negative,"RT @mskristinawong: Poor #BenCarson. Ignored, tokenized, getting cut off. Being treated in this debate like...Well, like a black man in thi…",8/7/2015 8:39,6.29678E+17
Ben Carson,positive,@RealBenCarson congrats on crossing 2 million likes on FB! #BC2DC16 #whitecoat2whitehouse #GOPDebate #BCtoDC16,8/7/2015 8:39,6.29678E+17
Ben Carson,positive,"RT @YaakovSchapiro: My #GOPDebate analysis, 8) (Rabbi) Dr. Carson = Too soft, does have ideas, Needs some major good moments, Has zero to l…",8/7/2015 8:38,6.29678E+17
Ben Carson,neutral,"RT @_Holly_Renee: ""Would you bring back water boarding?""
Carson: I wouldn't broadcast what we're doing...there's no such thing as a PC war.…",8/7/2015 8:38,6.29678E+17
Ben Carson,negative,"RT @pastorjgkell: ""If God had perceived that our greatest need was political stability, He would have sent us a politician."" - D.A Carson

…",8/7/2015 8:38,6.29678E+17
Ben Carson,positive,"@billmaher - of all the things you can call Dr. Ben Carson the neurosurgeon... ""idiot"" is certainly not one of them. #BenCarson #GOPDebate",8/7/2015 8:38,6.29678E+17
Ben Carson,positive,"""Freedom is not free and we must fight for it every day.""  -@RealBenCarson Even if you don't vote for the guy, appreciate #truth #GOPDebate",8/7/2015 8:37,6.29678E+17
Ben Carson,negative,RT @KyleKulinski: Ben Carson isn't for 'politically correct' war. AKA he'll violate international law and think nothing of it. #GOPDebate,8/7/2015 8:37,6.29678E+17
Ben Carson,neutral,RT @GameANew: @kimguilfoyle YOU are my favorite! Oh you mean the #GOPDebate Carson and Carly.,8/7/2015 8:36,6.29677E+17
Ben Carson,neutral,"Ben Carson &amp; Marco Rubio were biggest winners of #GOPDebate, Donald Trump &amp; Rand Paul biggest losers. https://t.co/qUwbtdThms",8/7/2015 8:36,6.29677E+17
Ben Carson,positive,@LeviGolden Agree. Carson was very compelling when given the chance. #GOPDebate,8/7/2015 8:34,6.29677E+17
Ben Carson,positive,"#GOPDebate I loved Walker nodding along to Carson's responses. Carson speaks common sense, sadly that is an uncommon trait.",8/7/2015 8:34,6.29677E+17
Ben Carson,positive,"#BenCarson gets ? about ""waterboarding"". Really Ms. Kelly? The man is brilliant and made his own moments. Be a great president! #GOPDebate",8/7/2015 8:34,6.29677E+17
Ben Carson,negative,#GOPDebate I really like Dr. Ben Carson but I am not sure he really has what it takes to handle the foreign policy,8/7/2015 8:34,6.29677E+17
Ben Carson,positive,#GOPDebate @RealBenCarson made some good points on unity and freedom but needs to elaborate more on how he plans to put it in effect.,8/7/2015 8:32,6.29677E+17
Ben Carson,neutral,"RT @LilaGraceRose: .@RealBenCarson talking about how race doesn't define us &amp; shouldn't separate us, our humanity unites us. #GOPDebate",8/7/2015 8:32,6.29677E+17
Ben Carson,negative,"RT @curlyheadRED: Omg. Ben Carson is really talking about a ""race war."" #GOPDebate http://t.co/Dhju2h9Pi3",8/7/2015 8:31,6.29676E+17
Ben Carson,negative,Ben Carson: A vote for me is a vote for #TORTURE! #GOPDebate,8/7/2015 8:31,6.29676E+17
Ben Carson,neutral,"RT @PamelaGeller: SNAP! “Our strength as a nation comes in our unity. We are the United States of America, not the divided states.” Ben Car…",8/7/2015 8:31,6.29676E+17
Ben Carson,positive,"I thought @RealBenCarson did very well last night, I have no idea what @benshapiro is talking about, what a fool
#RunBenRun 
#GOPDebate",8/7/2015 8:30,6.29676E+17
Ben Carson,positive,RT @KatiePavlich: Great statement from Carson on race divisions in America #GOPDebate,8/7/2015 8:29,6.29676E+17
Ben Carson,positive,Dr. @BenCarson2016 is a great presidential candidate and he proved it at the #GOPDebate last night. https://t.co/iZAsJZ9yeX,8/7/2015 8:28,6.29676E+17
Ben Carson,positive,"RT @exjon: ""If Hillary's the candidate, which I doubt..."" Well played, Dr. Carson #GOPDebate",8/7/2015 8:28,6.29675E+17
Ben Carson,negative,Ben Carson was obviously nervous.  He should have had Cuba Gooding Jr play him during the #GOPDebate.,8/7/2015 8:27,6.29675E+17
Ben Carson,negative,"That's great, Dr. Carson. Now how about separating Israel from the West Bank? washingtonpost #GOPDebate #Palestine http://t.co/jGEbIHaenN",8/7/2015 8:26,6.29675E+17
Ben Carson,negative,"RT @CzarofFreedom: .Not a fan of Ben Carson but @FoxNews went right after him &amp; Trump at the beginning of the so-called #GOPDebate. 
#epicf…",8/7/2015 8:26,6.29675E+17
Ben Carson,negative,#GOPDebate Ben Carson not the first to use half-brain removal during brain surgery-- evidence on Capital Hill someone beat him to it--HA!,8/7/2015 8:26,6.29675E+17
Ben Carson,positive,RT @ElizabethND04: Wow. Awesome Dr. Carson race answer! @RealBenCarson #GOPDebate #FOXNEWSDEBATE #FoxNews #FoxDebate @FoxNews #FNC  https:/…,8/7/2015 8:25,6.29675E+17
Ben Carson,positive,"RT @ElizabethND04: Regardless of who we all vote for, let's be honest: Dr. Carson has had the most meaningful life of these people. God ble…",8/7/2015 8:25,6.29675E+17
Ben Carson,negative,"RT @pattonoswalt: ""They call me Vito BORE-leone."" -- Dr. Ben Carson #GOPDebate",8/7/2015 8:25,6.29675E+17
Ben Carson,positive,"“@FoxNews: .@RealBenCarson on race relations in this country at the #GOPDebate:
https://t.co/YjmFdyE6x4” Wise words from @RealBenCarson",8/7/2015 8:24,6.29674E+17
Ben Carson,negative,"RT @RepubGrlProbs: Carson: Hillary feeds off of the uniformed, depending on the votes of useful idiots... ouch. #GOPDebate",8/7/2015 8:22,6.29674E+17
Ben Carson,neutral,"RT @bearrett50cal: If Ben Carson becomes president, will people address him as Dr. President instead of Mr. President? #GOPDebate",8/7/2015 8:21,6.29674E+17
